
    PO_GenerationByGeneratorType(iTime,iGeneratorType) := data table 
                        Nuclear      Coal       Oil  NGCC-New  NGCT-Old      Wind     Solar
                    !  --------  --------  --------  --------  --------  --------  --------
'2015-07-01 21:50:00'   400.000   383.000   400.000  1745.715            2118.526          
'2015-07-01 21:55:00'   400.000   383.000   400.000  1539.160            2192.871          
'2015-07-01 22:00:00'   400.000   383.000   400.000  1577.414            2154.000          
'2015-07-01 22:05:00'   400.000   383.000   400.000  1570.580            2117.125          
'2015-07-01 22:10:00'   400.000   383.000   400.000  1360.076            2171.108          
'2015-07-01 22:15:00'   400.000   383.000   400.000  1343.020            2146.413          
'2015-07-01 22:20:00'   400.000   383.000   400.000  1442.670            2158.212          
'2015-07-01 22:25:00'   400.000   383.000   400.000  1351.869            2193.406          
'2015-07-01 22:30:00'   400.000   383.000   400.000  1208.499            2236.567          
'2015-07-01 22:35:00'   400.000   383.000   400.000  1184.407            2147.290          
'2015-07-01 22:40:00'   400.000   383.000   400.000  1227.479            2138.994          
'2015-07-01 22:45:00'   400.000   383.000   400.000  1191.164            2162.927          
'2015-07-01 22:50:00'   400.000   383.000   400.000  1107.339            2176.847          
'2015-07-01 22:55:00'   400.000   383.000   400.000  1008.337            2126.709          
'2015-07-01 23:00:00'   400.000   383.000   400.000   941.900            2177.000          
'2015-07-01 23:05:00'   400.000   383.000   400.000   978.530            2175.391          
'2015-07-01 23:10:00'   400.000   383.000   400.000   851.733            2203.187          
'2015-07-01 23:15:00'   400.000   383.000   400.000  1043.992            2144.775          
'2015-07-01 23:20:00'   400.000   383.000   400.000   678.348            2158.871          
'2015-07-01 23:25:00'   400.000   383.000   400.000   852.314            2103.433          
'2015-07-01 23:30:00'   400.000   383.000   400.000   863.912            2069.595          
'2015-07-01 23:35:00'   400.000   383.000   400.000   896.965            2006.385          
'2015-07-01 23:40:00'   400.000   383.000   400.000   771.641            2076.996          
'2015-07-01 23:45:00'   400.000   383.000   400.000   859.942            2053.269          
'2015-07-01 23:50:00'   400.000   383.000   400.000   771.258            2019.896          
'2015-07-01 23:55:00'   400.000   383.000   400.000   646.878            2060.796          
'2015-07-02 00:00:00'   400.000   383.000   400.000   618.024            2000.000          
'2015-07-02 00:05:00'   400.000   383.000   400.000   742.099            1908.273          
'2015-07-02 00:10:00'   400.000   383.000   400.000   712.438            1929.566          
'2015-07-02 00:15:00'   400.000   383.000   400.000   576.390            2016.710          
'2015-07-02 00:20:00'   400.000   383.000   400.000   800.864            1866.487          
'2015-07-02 00:25:00'   400.000   383.000   400.000   702.212            1901.464          
'2015-07-02 00:30:00'   400.000   383.000   400.000   618.189            1890.940          
'2015-07-02 00:35:00'   400.000   383.000   400.000   806.135            1845.491          
'2015-07-02 00:40:00'   400.000   383.000   400.000   794.190            1804.654          
'2015-07-02 00:45:00'   400.000   383.000   400.000   735.675            1809.757          
'2015-07-02 00:50:00'   400.000   383.000   400.000   829.320            1826.243          
'2015-07-02 00:55:00'   400.000   383.000   400.000   797.478            1790.339          
'2015-07-02 01:00:00'   400.000   383.000   400.000   754.752            1793.000          
'2015-07-02 01:05:00'   400.000   383.000   400.000   664.301            1814.080          
'2015-07-02 01:10:00'   400.000   383.000   400.000   762.077            1783.026          
'2015-07-02 01:15:00'   400.000   383.000   400.000   755.884            1747.165          
'2015-07-02 01:20:00'   400.000   383.000   400.000   977.385            1699.216          
'2015-07-02 01:25:00'   400.000   383.000   400.000   890.778            1660.513          
'2015-07-02 01:30:00'   400.000   383.000   400.000   782.153            1631.760          
'2015-07-02 01:35:00'   400.000   383.000   400.000   815.226            1665.688          
'2015-07-02 01:40:00'   400.000   383.000   400.000   787.756            1689.093          
'2015-07-02 01:45:00'   400.000   383.000   400.000   791.853            1642.084          
'2015-07-02 01:50:00'   400.000   383.000   400.000   771.944            1665.974          
'2015-07-02 01:55:00'   400.000   383.000   400.000   804.240            1657.397          
'2015-07-02 02:00:00'   400.000   383.000   400.000   827.109            1598.000          
'2015-07-02 02:05:00'   400.000   383.000   400.000   926.471            1515.419          
'2015-07-02 02:10:00'   400.000   383.000   400.000  1001.117            1553.734          
'2015-07-02 02:15:00'   400.000   383.000   400.000   742.396            1521.141          
'2015-07-02 02:20:00'   400.000   383.000   400.000   815.072            1507.743          
'2015-07-02 02:25:00'   400.000   383.000   400.000   890.593            1509.791          
'2015-07-02 02:30:00'   400.000   383.000   400.000   817.416            1536.347          
'2015-07-02 02:35:00'   400.000   383.000   400.000   905.216            1521.515          
'2015-07-02 02:40:00'   400.000   383.000   400.000   972.907            1427.390          
'2015-07-02 02:45:00'   400.000   383.000   400.000   784.510            1464.229          
'2015-07-02 02:50:00'   400.000   383.000   400.000   812.831            1439.416          
'2015-07-02 02:55:00'   400.000   383.000   400.000   894.816            1446.564          
'2015-07-02 03:00:00'   400.000   383.000   400.000   871.688            1429.000          
'2015-07-02 03:05:00'   400.000   383.000   400.000   892.946            1420.911          
'2015-07-02 03:10:00'   400.000   383.000   400.000   981.203            1378.763          
'2015-07-02 03:15:00'   400.000   383.000   400.000  1005.116            1335.735          
'2015-07-02 03:20:00'   400.000   383.000   400.000  1081.687            1336.015          
'2015-07-02 03:25:00'   400.000   383.000   400.000   970.632            1299.177          
'2015-07-02 03:30:00'   400.000   383.000   400.000  1031.671            1281.685          
'2015-07-02 03:35:00'   400.000   383.000   400.000  1052.757            1294.869          
'2015-07-02 03:40:00'   400.000   383.000   400.000  1041.573            1245.471          
'2015-07-02 03:45:00'   400.000   383.000   400.000  1083.279            1179.929          
'2015-07-02 03:50:00'   400.000   383.000   400.000  1138.613            1212.262          
'2015-07-02 03:55:00'   400.000   383.000   400.000  1297.110            1200.664          
'2015-07-02 04:00:00'   400.000   383.000   400.000  1191.487            1160.000          
'2015-07-02 04:05:00'   400.000   383.000   400.000  1187.054            1127.989          
'2015-07-02 04:10:00'   400.000   383.000   400.000  1079.005            1176.254          
'2015-07-02 04:15:00'   400.000   383.000   400.000  1393.744            1091.921          
'2015-07-02 04:20:00'   400.000   383.000   400.000  1329.475            1090.657          
'2015-07-02 04:25:00'   400.000   383.000   400.000  1367.397            1093.958          
'2015-07-02 04:30:00'   400.000   383.000   400.000  1409.495            1079.827          
'2015-07-02 04:35:00'   400.000   383.000   400.000  1453.691            1071.046          
'2015-07-02 04:40:00'   400.000   383.000   400.000  1514.958            1075.025          
'2015-07-02 04:45:00'   400.000   383.000   400.000  1637.911            1051.992          
'2015-07-02 04:50:00'   400.000   383.000   400.000  1689.183            1021.863          
'2015-07-02 04:55:00'   400.000   383.000   400.000  1574.380            1052.215          
