
    PO_GenerationByGeneratorType(iTime,iGeneratorType) := data table 
                          Nuclear        Coal         Oil    NGCC-Old    NGCC-New    NGCT-Old        Wind         Gap
                    !  ----------  ----------  ----------  ----------  ----------  ----------  ----------  ----------
'2015-07-01 10:35:00'  7.000e+002  2.588e+003  6.000e+002              1.919e+003              3.326e+002            
'2015-07-01 10:40:00'  7.000e+002  2.588e+003  6.000e+002              1.835e+003              3.559e+002            
'2015-07-01 10:45:00'  7.000e+002  2.588e+003  6.000e+002              1.621e+003              3.384e+002            
'2015-07-01 10:50:00'  7.000e+002  2.588e+003  6.000e+002              1.911e+003              3.340e+002            
'2015-07-01 10:55:00'  7.000e+002  2.588e+003  6.000e+002              1.789e+003              3.415e+002            
'2015-07-01 11:00:00'  7.000e+002  2.588e+003  6.000e+002              1.756e+003              3.370e+002            
'2015-07-01 11:05:00'  7.000e+002  2.588e+003  6.000e+002              1.745e+003              3.484e+002            
'2015-07-01 11:10:00'  7.000e+002  2.588e+003  6.000e+002              1.758e+003              3.385e+002            
'2015-07-01 11:15:00'  7.000e+002  2.588e+003  6.000e+002              1.683e+003              3.437e+002            
'2015-07-01 11:20:00'  7.000e+002  2.588e+003  6.000e+002              1.604e+003              3.336e+002            
'2015-07-01 11:25:00'  7.000e+002  2.588e+003  6.000e+002              1.512e+003              3.448e+002            
'2015-07-01 11:30:00'  7.000e+002  2.588e+003  6.000e+002              1.558e+003              3.434e+002            
'2015-07-01 11:35:00'  7.000e+002  2.588e+003  6.000e+002              1.534e+003              3.521e+002            
'2015-07-01 11:40:00'  7.000e+002  2.588e+003  6.000e+002              1.547e+003              3.541e+002            
'2015-07-01 11:45:00'  7.000e+002  2.588e+003  6.000e+002              1.437e+003              3.562e+002            
'2015-07-01 11:50:00'  7.000e+002  2.588e+003  6.000e+002              1.420e+003              3.489e+002            
'2015-07-01 11:55:00'  7.000e+002  2.588e+003  6.000e+002              1.356e+003              3.300e+002            
'2015-07-01 12:00:00'  7.000e+002  2.588e+003  6.000e+002              1.393e+003              3.370e+002            
'2015-07-01 12:05:00'  7.000e+002  2.588e+003  6.000e+002              1.318e+003              3.412e+002            
'2015-07-01 12:10:00'  7.000e+002  2.588e+003  6.000e+002              1.335e+003              3.483e+002            
'2015-07-01 12:15:00'  7.000e+002  2.588e+003  6.000e+002              1.252e+003              3.541e+002            
'2015-07-01 12:20:00'  7.000e+002  2.588e+003  6.000e+002              1.194e+003              3.535e+002            
'2015-07-01 12:25:00'  7.000e+002  2.588e+003  6.000e+002              1.164e+003              4.064e+002            
'2015-07-01 12:30:00'  7.000e+002  2.588e+003  6.000e+002              1.488e+003              3.810e+002            
'2015-07-01 12:35:00'  7.000e+002  2.588e+003  6.000e+002              1.444e+003              3.940e+002            
'2015-07-01 12:40:00'  7.000e+002  2.588e+003  6.000e+002              1.233e+003              4.153e+002            
'2015-07-01 12:45:00'  7.000e+002  2.588e+003  6.000e+002              1.248e+003              4.179e+002            
'2015-07-01 12:50:00'  7.000e+002  2.588e+003  6.000e+002              1.239e+003              4.021e+002            
'2015-07-01 12:55:00'  7.000e+002  2.588e+003  6.000e+002              1.136e+003              4.472e+002            
'2015-07-01 13:00:00'  7.000e+002  2.588e+003  6.000e+002              1.237e+003              4.330e+002            
'2015-07-01 13:05:00'  7.000e+002  2.588e+003  6.000e+002              1.190e+003              4.200e+002            
'2015-07-01 13:10:00'  7.000e+002  2.588e+003  6.000e+002              1.192e+003              4.004e+002            
'2015-07-01 13:15:00'  7.000e+002  2.588e+003  6.000e+002              1.332e+003              3.939e+002            
'2015-07-01 13:20:00'  7.000e+002  2.588e+003  6.000e+002              1.227e+003              3.875e+002            
'2015-07-01 13:25:00'  7.000e+002  2.588e+003  6.000e+002              1.319e+003              3.826e+002            
'2015-07-01 13:30:00'  7.000e+002  2.588e+003  6.000e+002              1.087e+003              3.962e+002            
'2015-07-01 13:35:00'  7.000e+002  2.588e+003  6.000e+002              1.198e+003              3.985e+002            
'2015-07-01 13:40:00'  7.000e+002  2.588e+003  6.000e+002              1.367e+003              3.520e+002            
'2015-07-01 13:45:00'  7.000e+002  2.588e+003  6.000e+002              1.319e+003              3.558e+002            
'2015-07-01 13:50:00'  7.000e+002  2.588e+003  6.000e+002              1.304e+003              3.503e+002            
'2015-07-01 13:55:00'  7.000e+002  2.588e+003  6.000e+002              1.233e+003              3.478e+002            
'2015-07-01 14:00:00'  7.000e+002  2.588e+003  6.000e+002              1.220e+003              3.290e+002            
'2015-07-01 14:05:00'  7.000e+002  2.588e+003  6.000e+002              1.005e+003              3.283e+002            
'2015-07-01 14:10:00'  7.000e+002  2.588e+003  6.000e+002              1.237e+003              3.127e+002            
'2015-07-01 14:15:00'  7.000e+002  2.588e+003  6.000e+002              1.206e+003              3.122e+002            
'2015-07-01 14:20:00'  7.000e+002  2.588e+003  6.000e+002              1.284e+003              3.010e+002            
'2015-07-01 14:25:00'  7.000e+002  2.588e+003  6.000e+002              1.313e+003              3.052e+002            
'2015-07-01 14:30:00'  7.000e+002  2.588e+003  6.000e+002              1.271e+003              2.811e+002            
'2015-07-01 14:35:00'  7.000e+002  2.588e+003  6.000e+002              1.070e+003              2.907e+002            
'2015-07-01 14:40:00'  7.000e+002  2.588e+003  6.000e+002              1.276e+003              2.834e+002            
'2015-07-01 14:45:00'  7.000e+002  2.588e+003  6.000e+002              1.218e+003              2.736e+002            
'2015-07-01 14:50:00'  7.000e+002  2.588e+003  6.000e+002              1.249e+003              2.609e+002            
'2015-07-01 14:55:00'  7.000e+002  2.588e+003  6.000e+002              1.249e+003              2.545e+002            
'2015-07-01 15:00:00'  7.000e+002  2.588e+003  6.000e+002              1.174e+003              2.540e+002            
'2015-07-01 15:05:00'  7.000e+002  2.588e+003  6.000e+002              1.076e+003              2.499e+002            
'2015-07-01 15:10:00'  7.000e+002  2.588e+003  6.000e+002              1.033e+003              2.398e+002            
'2015-07-01 15:15:00'  7.000e+002  2.588e+003  6.000e+002              1.191e+003              2.317e+002            
'2015-07-01 15:20:00'  7.000e+002  2.588e+003  6.000e+002              1.309e+003              2.240e+002            
'2015-07-01 15:25:00'  7.000e+002  2.588e+003  6.000e+002              1.282e+003              2.540e+002            
'2015-07-01 15:30:00'  7.000e+002  2.588e+003  6.000e+002              1.142e+003              2.361e+002            
'2015-07-01 15:35:00'  7.000e+002  2.588e+003  6.000e+002              1.611e+003              2.279e+002            
'2015-07-01 15:40:00'  7.000e+002  2.588e+003  6.000e+002              1.335e+003              2.198e+002            
'2015-07-01 15:45:00'  7.000e+002  2.588e+003  6.000e+002              1.263e+003              2.143e+002            
'2015-07-01 15:50:00'  7.000e+002  2.588e+003  6.000e+002              1.252e+003              2.077e+002            
'2015-07-01 15:55:00'  7.000e+002  2.588e+003  6.000e+002              1.308e+003              1.990e+002            
'2015-07-01 16:00:00'  7.000e+002  2.588e+003  6.000e+002              1.343e+003              2.060e+002            
'2015-07-01 16:05:00'  7.000e+002  2.588e+003  6.000e+002              1.407e+003              2.053e+002            
'2015-07-01 16:10:00'  7.000e+002  2.588e+003  6.000e+002              1.437e+003              2.096e+002            
'2015-07-01 16:15:00'  7.000e+002  2.588e+003  6.000e+002              1.423e+003              1.911e+002            
'2015-07-01 16:20:00'  7.000e+002  2.588e+003  6.000e+002              1.461e+003              2.012e+002            
'2015-07-01 16:25:00'  7.000e+002  2.588e+003  6.000e+002              1.425e+003              1.871e+002            
'2015-07-01 16:30:00'  7.000e+002  2.588e+003  6.000e+002              1.442e+003              1.985e+002            
'2015-07-01 16:35:00'  7.000e+002  2.588e+003  6.000e+002              1.460e+003              1.931e+002            
'2015-07-01 16:40:00'  7.000e+002  2.588e+003  6.000e+002              1.448e+003              1.990e+002            
'2015-07-01 16:45:00'  7.000e+002  2.588e+003  6.000e+002              1.487e+003              1.971e+002            
'2015-07-01 16:50:00'  7.000e+002  2.588e+003  6.000e+002              1.347e+003              2.026e+002            
'2015-07-01 16:55:00'  7.000e+002  2.588e+003  6.000e+002              1.457e+003              1.972e+002            
'2015-07-01 17:00:00'  7.000e+002  2.588e+003  6.000e+002              1.475e+003              1.950e+002            
'2015-07-01 17:05:00'  7.000e+002  2.588e+003  6.000e+002              1.549e+003              1.926e+002            
'2015-07-01 17:10:00'  7.000e+002  2.588e+003  6.000e+002              1.563e+003              1.914e+002            
'2015-07-01 17:15:00'  7.000e+002  2.588e+003  6.000e+002              1.566e+003              1.782e+002            
'2015-07-01 17:20:00'  7.000e+002  2.588e+003  6.000e+002              1.369e+003              2.040e+002            
'2015-07-01 17:25:00'  7.000e+002  2.588e+003  6.000e+002              1.450e+003              1.819e+002            
'2015-07-01 17:30:00'  7.000e+002  2.588e+003  6.000e+002              1.557e+003              1.759e+002            
'2015-07-01 17:35:00'  7.000e+002  2.588e+003  6.000e+002              1.621e+003              1.754e+002            
'2015-07-01 17:40:00'  7.000e+002  2.588e+003  6.000e+002              1.570e+003              1.909e+002            
'2015-07-01 17:45:00'  7.000e+002  2.588e+003  6.000e+002              1.724e+003              1.913e+002            
'2015-07-01 17:50:00'  7.000e+002  2.588e+003  6.000e+002              1.729e+003              1.967e+002            
'2015-07-01 17:55:00'  7.000e+002  2.588e+003  6.000e+002              1.758e+003              1.900e+002            
'2015-07-01 18:00:00'  7.000e+002  2.588e+003  6.000e+002              1.727e+003              1.850e+002            
'2015-07-01 18:05:00'  7.000e+002  2.588e+003  6.000e+002              1.842e+003              2.066e+002            
'2015-07-01 18:10:00'  7.000e+002  2.588e+003  6.000e+002              1.755e+003              2.199e+002            
'2015-07-01 18:15:00'  7.000e+002  2.588e+003  6.000e+002              1.665e+003              2.491e+002            
'2015-07-01 18:20:00'  7.000e+002  2.588e+003  6.000e+002              1.711e+003              2.788e+002            
'2015-07-01 18:25:00'  7.000e+002  2.588e+003  6.000e+002              1.507e+003              3.071e+002            
'2015-07-01 18:30:00'  7.000e+002  2.588e+003  6.000e+002              1.671e+003              3.287e+002            
'2015-07-01 18:35:00'  7.000e+002  2.588e+003  6.000e+002              1.710e+003              3.497e+002            
'2015-07-01 18:40:00'  7.000e+002  2.588e+003  6.000e+002              1.589e+003              3.678e+002            
'2015-07-01 18:45:00'  7.000e+002  2.588e+003  6.000e+002              1.687e+003              3.725e+002            
'2015-07-01 18:50:00'  7.000e+002  2.588e+003  6.000e+002              1.706e+003              3.858e+002            
'2015-07-01 18:55:00'  7.000e+002  2.588e+003  6.000e+002              1.556e+003              4.367e+002            
'2015-07-01 19:00:00'  7.000e+002  2.588e+003  6.000e+002              1.567e+003              4.650e+002            
'2015-07-01 19:05:00'  7.000e+002  2.588e+003  6.000e+002              1.433e+003              5.252e+002            
'2015-07-01 19:10:00'  7.000e+002  2.588e+003  6.000e+002              1.382e+003              5.205e+002            
'2015-07-01 19:15:00'  7.000e+002  2.588e+003  6.000e+002              1.588e+003              5.385e+002            
'2015-07-01 19:20:00'  7.000e+002  2.588e+003  6.000e+002              1.559e+003              6.100e+002            
'2015-07-01 19:25:00'  7.000e+002  2.588e+003  6.000e+002              1.370e+003              5.824e+002            
'2015-07-01 19:30:00'  7.000e+002  2.588e+003  6.000e+002              1.141e+003              6.190e+002            
'2015-07-01 19:35:00'  7.000e+002  2.588e+003  6.000e+002              1.217e+003              6.704e+002            
'2015-07-01 19:40:00'  7.000e+002  2.588e+003  6.000e+002              1.380e+003              6.482e+002            
'2015-07-01 19:45:00'  7.000e+002  2.588e+003  6.000e+002              1.234e+003              6.824e+002            
'2015-07-01 19:50:00'  7.000e+002  2.588e+003  6.000e+002              1.298e+003              7.336e+002            
'2015-07-01 19:55:00'  7.000e+002  2.588e+003  6.000e+002              1.090e+003              7.483e+002            
'2015-07-01 20:00:00'  7.000e+002  2.588e+003  6.000e+002              1.134e+003              7.780e+002            
'2015-07-01 20:05:00'  7.000e+002  2.588e+003  6.000e+002              1.101e+003              7.982e+002            
'2015-07-01 20:10:00'  7.000e+002  2.588e+003  6.000e+002              9.486e+002              7.716e+002            
'2015-07-01 20:15:00'  7.000e+002  2.588e+003  6.000e+002              1.111e+003              7.613e+002            
'2015-07-01 20:20:00'  7.000e+002  2.588e+003  6.000e+002              9.253e+002              8.267e+002            
'2015-07-01 20:25:00'  7.000e+002  2.588e+003  6.000e+002              9.716e+002              7.852e+002            
'2015-07-01 20:30:00'  7.000e+002  2.588e+003  6.000e+002              8.643e+002              8.134e+002            
'2015-07-01 20:35:00'  7.000e+002  2.588e+003  6.000e+002              1.067e+003              7.706e+002            
'2015-07-01 20:40:00'  7.000e+002  2.588e+003  6.000e+002              8.689e+002              8.042e+002            
'2015-07-01 20:45:00'  7.000e+002  2.588e+003  6.000e+002              8.940e+002              8.327e+002            
'2015-07-01 20:50:00'  7.000e+002  2.588e+003  6.000e+002              7.097e+002              8.310e+002            
'2015-07-01 20:55:00'  7.000e+002  2.588e+003  6.000e+002              8.557e+002              8.007e+002            
'2015-07-01 21:00:00'  7.000e+002  2.588e+003  6.000e+002              7.221e+002              8.270e+002            
'2015-07-01 21:05:00'  7.000e+002  2.588e+003  6.000e+002              6.453e+002              8.290e+002            
'2015-07-01 21:10:00'  7.000e+002  2.588e+003  6.000e+002              7.407e+002              8.601e+002            
'2015-07-01 21:15:00'  7.000e+002  2.588e+003  6.000e+002              6.323e+002              8.289e+002            
'2015-07-01 21:20:00'  7.000e+002  2.588e+003  6.000e+002              5.823e+002              8.054e+002            
'2015-07-01 21:25:00'  7.000e+002  2.588e+003  6.000e+002              3.975e+002              7.489e+002            
'2015-07-01 21:30:00'  7.000e+002  2.588e+003  6.000e+002              5.523e+002              8.404e+002            
'2015-07-01 21:35:00'  7.000e+002  2.588e+003  6.000e+002              4.748e+002              7.926e+002            
